"","nationality","response","year"
"35654","Pakistan","non-atheist",2012
"35655","Pakistan","non-atheist",2012
"35656","Pakistan","non-atheist",2012
"35657","Pakistan","non-atheist",2012
"35658","Pakistan","non-atheist",2012
"35659","Pakistan","non-atheist",2012
"35660","Pakistan","non-atheist",2012
"35661","Pakistan","non-atheist",2012
"35662","Pakistan","atheist",2012
"35663","Pakistan","non-atheist",2012
"35664","Pakistan","non-atheist",2012
"35665","Pakistan","non-atheist",2012
"35666","Pakistan","non-atheist",2012
"35667","Pakistan","non-atheist",2012
"35668","Pakistan","non-atheist",2012
"35669","Pakistan","non-atheist",2012
"35670","Pakistan","non-atheist",2012
"35671","Pakistan","non-atheist",2012
"35672","Pakistan","non-atheist",2012
"35673","Pakistan","non-atheist",2012
"35674","Pakistan","non-atheist",2012
"35675","Pakistan","non-atheist",2012
"35676","Pakistan","non-atheist",2012
"35677","Pakistan","non-atheist",2012
"35678","Pakistan","non-atheist",2012
"35679","Pakistan","non-atheist",2012
"35680","Pakistan","non-atheist",2012
"35681","Pakistan","non-atheist",2012
"35682","Pakistan","non-atheist",2012
"35683","Pakistan","non-atheist",2012
"35684","Pakistan","non-atheist",2012
"35685","Pakistan","non-atheist",2012
"35686","Pakistan","non-atheist",2012
"35687","Pakistan","non-atheist",2012
"35688","Pakistan","non-atheist",2012
"35689","Pakistan","non-atheist",2012
"35690","Pakistan","non-atheist",2012
"35691","Pakistan","non-atheist",2012
"35692","Pakistan","non-atheist",2012
"35693","Pakistan","non-atheist",2012
"35694","Pakistan","non-atheist",2012
"35695","Pakistan","non-atheist",2012
"35696","Pakistan","non-atheist",2012
"35697","Pakistan","non-atheist",2012
"35698","Pakistan","non-atheist",2012
"35699","Pakistan","non-atheist",2012
"35700","Pakistan","non-atheist",2012
"35701","Pakistan","non-atheist",2012
"35702","Pakistan","non-atheist",2012
"35703","Pakistan","non-atheist",2012
"35704","Pakistan","non-atheist",2012
"35705","Pakistan","non-atheist",2012
"35706","Pakistan","non-atheist",2012
"35707","Pakistan","non-atheist",2012
"35708","Pakistan","non-atheist",2012
"35709","Pakistan","non-atheist",2012
"35710","Pakistan","non-atheist",2012
"35711","Pakistan","non-atheist",2012
"35712","Pakistan","non-atheist",2012
"35713","Pakistan","non-atheist",2012
"35714","Pakistan","non-atheist",2012
"35715","Pakistan","non-atheist",2012
"35716","Pakistan","non-atheist",2012
"35717","Pakistan","non-atheist",2012
"35718","Pakistan","non-atheist",2012
"35719","Pakistan","non-atheist",2012
"35720","Pakistan","non-atheist",2012
"35721","Pakistan","non-atheist",2012
"35722","Pakistan","non-atheist",2012
"35723","Pakistan","non-atheist",2012
"35724","Pakistan","non-atheist",2012
"35725","Pakistan","non-atheist",2012
"35726","Pakistan","non-atheist",2012
"35727","Pakistan","non-atheist",2012
"35728","Pakistan","non-atheist",2012
"35729","Pakistan","non-atheist",2012
"35730","Pakistan","non-atheist",2012
"35731","Pakistan","non-atheist",2012
"35732","Pakistan","non-atheist",2012
"35733","Pakistan","non-atheist",2012
"35734","Pakistan","non-atheist",2012
"35735","Pakistan","non-atheist",2012
"35736","Pakistan","non-atheist",2012
"35737","Pakistan","non-atheist",2012
"35738","Pakistan","non-atheist",2012
"35739","Pakistan","non-atheist",2012
"35740","Pakistan","non-atheist",2012
"35741","Pakistan","non-atheist",2012
"35742","Pakistan","non-atheist",2012
"35743","Pakistan","non-atheist",2012
"35744","Pakistan","non-atheist",2012
"35745","Pakistan","non-atheist",2012
"35746","Pakistan","non-atheist",2012
"35747","Pakistan","non-atheist",2012
"35748","Pakistan","non-atheist",2012
"35749","Pakistan","non-atheist",2012
"35750","Pakistan","non-atheist",2012
"35751","Pakistan","non-atheist",2012
"35752","Pakistan","non-atheist",2012
"35753","Pakistan","non-atheist",2012
"35754","Pakistan","non-atheist",2012
"35755","Pakistan","non-atheist",2012
"35756","Pakistan","non-atheist",2012
"35757","Pakistan","non-atheist",2012
"35758","Pakistan","non-atheist",2012
"35759","Pakistan","non-atheist",2012
"35760","Pakistan","non-atheist",2012
"35761","Pakistan","non-atheist",2012
"35762","Pakistan","non-atheist",2012
"35763","Pakistan","non-atheist",2012
"35764","Pakistan","non-atheist",2012
"35765","Pakistan","non-atheist",2012
"35766","Pakistan","non-atheist",2012
"35767","Pakistan","non-atheist",2012
"35768","Pakistan","non-atheist",2012
"35769","Pakistan","non-atheist",2012
"35770","Pakistan","non-atheist",2012
"35771","Pakistan","non-atheist",2012
"35772","Pakistan","non-atheist",2012
"35773","Pakistan","non-atheist",2012
"35774","Pakistan","non-atheist",2012
"35775","Pakistan","non-atheist",2012
"35776","Pakistan","non-atheist",2012
"35777","Pakistan","non-atheist",2012
"35778","Pakistan","non-atheist",2012
"35779","Pakistan","non-atheist",2012
"35780","Pakistan","atheist",2012
"35781","Pakistan","non-atheist",2012
"35782","Pakistan","non-atheist",2012
"35783","Pakistan","non-atheist",2012
"35784","Pakistan","non-atheist",2012
"35785","Pakistan","non-atheist",2012
"35786","Pakistan","non-atheist",2012
"35787","Pakistan","non-atheist",2012
"35788","Pakistan","non-atheist",2012
"35789","Pakistan","non-atheist",2012
"35790","Pakistan","non-atheist",2012
"35791","Pakistan","non-atheist",2012
"35792","Pakistan","non-atheist",2012
"35793","Pakistan","non-atheist",2012
"35794","Pakistan","non-atheist",2012
"35795","Pakistan","atheist",2012
"35796","Pakistan","non-atheist",2012
"35797","Pakistan","non-atheist",2012
"35798","Pakistan","non-atheist",2012
"35799","Pakistan","non-atheist",2012
"35800","Pakistan","non-atheist",2012
"35801","Pakistan","non-atheist",2012
"35802","Pakistan","non-atheist",2012
"35803","Pakistan","non-atheist",2012
"35804","Pakistan","non-atheist",2012
"35805","Pakistan","non-atheist",2012
"35806","Pakistan","non-atheist",2012
"35807","Pakistan","non-atheist",2012
"35808","Pakistan","non-atheist",2012
"35809","Pakistan","non-atheist",2012
"35810","Pakistan","non-atheist",2012
"35811","Pakistan","non-atheist",2012
"35812","Pakistan","non-atheist",2012
"35813","Pakistan","non-atheist",2012
"35814","Pakistan","non-atheist",2012
"35815","Pakistan","non-atheist",2012
"35816","Pakistan","non-atheist",2012
"35817","Pakistan","non-atheist",2012
"35818","Pakistan","non-atheist",2012
"35819","Pakistan","non-atheist",2012
"35820","Pakistan","non-atheist",2012
"35821","Pakistan","non-atheist",2012
"35822","Pakistan","non-atheist",2012
"35823","Pakistan","non-atheist",2012
"35824","Pakistan","non-atheist",2012
"35825","Pakistan","non-atheist",2012
"35826","Pakistan","non-atheist",2012
"35827","Pakistan","non-atheist",2012
"35828","Pakistan","non-atheist",2012
"35829","Pakistan","non-atheist",2012
"35830","Pakistan","non-atheist",2012
"35831","Pakistan","non-atheist",2012
"35832","Pakistan","non-atheist",2012
"35833","Pakistan","non-atheist",2012
"35834","Pakistan","non-atheist",2012
"35835","Pakistan","non-atheist",2012
"35836","Pakistan","non-atheist",2012
"35837","Pakistan","non-atheist",2012
"35838","Pakistan","non-atheist",2012
"35839","Pakistan","non-atheist",2012
"35840","Pakistan","non-atheist",2012
"35841","Pakistan","non-atheist",2012
"35842","Pakistan","non-atheist",2012
"35843","Pakistan","non-atheist",2012
"35844","Pakistan","non-atheist",2012
"35845","Pakistan","non-atheist",2012
"35846","Pakistan","non-atheist",2012
"35847","Pakistan","non-atheist",2012
"35848","Pakistan","non-atheist",2012
"35849","Pakistan","non-atheist",2012
"35850","Pakistan","non-atheist",2012
"35851","Pakistan","non-atheist",2012
"35852","Pakistan","non-atheist",2012
"35853","Pakistan","non-atheist",2012
"35854","Pakistan","non-atheist",2012
"35855","Pakistan","non-atheist",2012
"35856","Pakistan","non-atheist",2012
"35857","Pakistan","non-atheist",2012
"35858","Pakistan","atheist",2012
"35859","Pakistan","non-atheist",2012
"35860","Pakistan","non-atheist",2012
"35861","Pakistan","non-atheist",2012
"35862","Pakistan","non-atheist",2012
"35863","Pakistan","non-atheist",2012
"35864","Pakistan","non-atheist",2012
"35865","Pakistan","non-atheist",2012
"35866","Pakistan","non-atheist",2012
"35867","Pakistan","non-atheist",2012
"35868","Pakistan","non-atheist",2012
"35869","Pakistan","non-atheist",2012
"35870","Pakistan","non-atheist",2012
"35871","Pakistan","non-atheist",2012
"35872","Pakistan","non-atheist",2012
"35873","Pakistan","non-atheist",2012
"35874","Pakistan","non-atheist",2012
"35875","Pakistan","non-atheist",2012
"35876","Pakistan","non-atheist",2012
"35877","Pakistan","non-atheist",2012
"35878","Pakistan","non-atheist",2012
"35879","Pakistan","non-atheist",2012
"35880","Pakistan","non-atheist",2012
"35881","Pakistan","non-atheist",2012
"35882","Pakistan","non-atheist",2012
"35883","Pakistan","non-atheist",2012
"35884","Pakistan","non-atheist",2012
"35885","Pakistan","non-atheist",2012
"35886","Pakistan","non-atheist",2012
"35887","Pakistan","non-atheist",2012
"35888","Pakistan","non-atheist",2012
"35889","Pakistan","non-atheist",2012
"35890","Pakistan","non-atheist",2012
"35891","Pakistan","non-atheist",2012
"35892","Pakistan","non-atheist",2012
"35893","Pakistan","non-atheist",2012
"35894","Pakistan","non-atheist",2012
"35895","Pakistan","non-atheist",2012
"35896","Pakistan","non-atheist",2012
"35897","Pakistan","non-atheist",2012
"35898","Pakistan","non-atheist",2012
"35899","Pakistan","non-atheist",2012
"35900","Pakistan","non-atheist",2012
"35901","Pakistan","non-atheist",2012
"35902","Pakistan","non-atheist",2012
"35903","Pakistan","non-atheist",2012
"35904","Pakistan","non-atheist",2012
"35905","Pakistan","non-atheist",2012
"35906","Pakistan","non-atheist",2012
"35907","Pakistan","non-atheist",2012
"35908","Pakistan","non-atheist",2012
"35909","Pakistan","non-atheist",2012
"35910","Pakistan","non-atheist",2012
"35911","Pakistan","non-atheist",2012
"35912","Pakistan","non-atheist",2012
"35913","Pakistan","non-atheist",2012
"35914","Pakistan","non-atheist",2012
"35915","Pakistan","non-atheist",2012
"35916","Pakistan","non-atheist",2012
"35917","Pakistan","non-atheist",2012
"35918","Pakistan","non-atheist",2012
"35919","Pakistan","non-atheist",2012
"35920","Pakistan","non-atheist",2012
"35921","Pakistan","non-atheist",2012
"35922","Pakistan","non-atheist",2012
"35923","Pakistan","non-atheist",2012
"35924","Pakistan","non-atheist",2012
"35925","Pakistan","non-atheist",2012
"35926","Pakistan","non-atheist",2012
"35927","Pakistan","non-atheist",2012
"35928","Pakistan","non-atheist",2012
"35929","Pakistan","non-atheist",2012
"35930","Pakistan","non-atheist",2012
"35931","Pakistan","non-atheist",2012
"35932","Pakistan","non-atheist",2012
"35933","Pakistan","non-atheist",2012
"35934","Pakistan","atheist",2012
"35935","Pakistan","non-atheist",2012
"35936","Pakistan","non-atheist",2012
"35937","Pakistan","non-atheist",2012
"35938","Pakistan","non-atheist",2012
"35939","Pakistan","non-atheist",2012
"35940","Pakistan","non-atheist",2012
"35941","Pakistan","non-atheist",2012
"35942","Pakistan","non-atheist",2012
"35943","Pakistan","non-atheist",2012
"35944","Pakistan","non-atheist",2012
"35945","Pakistan","non-atheist",2012
"35946","Pakistan","non-atheist",2012
"35947","Pakistan","non-atheist",2012
"35948","Pakistan","non-atheist",2012
"35949","Pakistan","non-atheist",2012
"35950","Pakistan","non-atheist",2012
"35951","Pakistan","non-atheist",2012
"35952","Pakistan","non-atheist",2012
"35953","Pakistan","non-atheist",2012
"35954","Pakistan","non-atheist",2012
"35955","Pakistan","non-atheist",2012
"35956","Pakistan","non-atheist",2012
"35957","Pakistan","non-atheist",2012
"35958","Pakistan","non-atheist",2012
"35959","Pakistan","non-atheist",2012
"35960","Pakistan","non-atheist",2012
"35961","Pakistan","non-atheist",2012
"35962","Pakistan","non-atheist",2012
"35963","Pakistan","non-atheist",2012
"35964","Pakistan","non-atheist",2012
"35965","Pakistan","non-atheist",2012
"35966","Pakistan","non-atheist",2012
"35967","Pakistan","non-atheist",2012
"35968","Pakistan","atheist",2012
"35969","Pakistan","non-atheist",2012
"35970","Pakistan","non-atheist",2012
"35971","Pakistan","non-atheist",2012
"35972","Pakistan","non-atheist",2012
"35973","Pakistan","non-atheist",2012
"35974","Pakistan","non-atheist",2012
"35975","Pakistan","non-atheist",2012
"35976","Pakistan","non-atheist",2012
"35977","Pakistan","non-atheist",2012
"35978","Pakistan","non-atheist",2012
"35979","Pakistan","non-atheist",2012
"35980","Pakistan","non-atheist",2012
"35981","Pakistan","non-atheist",2012
"35982","Pakistan","non-atheist",2012
"35983","Pakistan","non-atheist",2012
"35984","Pakistan","non-atheist",2012
"35985","Pakistan","non-atheist",2012
"35986","Pakistan","non-atheist",2012
"35987","Pakistan","non-atheist",2012
"35988","Pakistan","non-atheist",2012
"35989","Pakistan","non-atheist",2012
"35990","Pakistan","non-atheist",2012
"35991","Pakistan","non-atheist",2012
"35992","Pakistan","non-atheist",2012
"35993","Pakistan","non-atheist",2012
"35994","Pakistan","non-atheist",2012
"35995","Pakistan","atheist",2012
"35996","Pakistan","non-atheist",2012
"35997","Pakistan","non-atheist",2012
"35998","Pakistan","atheist",2012
"35999","Pakistan","non-atheist",2012
"36000","Pakistan","non-atheist",2012
"36001","Pakistan","non-atheist",2012
"36002","Pakistan","non-atheist",2012
"36003","Pakistan","non-atheist",2012
"36004","Pakistan","non-atheist",2012
"36005","Pakistan","non-atheist",2012
"36006","Pakistan","atheist",2012
"36007","Pakistan","non-atheist",2012
"36008","Pakistan","non-atheist",2012
"36009","Pakistan","non-atheist",2012
"36010","Pakistan","non-atheist",2012
"36011","Pakistan","non-atheist",2012
"36012","Pakistan","non-atheist",2012
"36013","Pakistan","non-atheist",2012
"36014","Pakistan","non-atheist",2012
"36015","Pakistan","non-atheist",2012
"36016","Pakistan","non-atheist",2012
"36017","Pakistan","non-atheist",2012
"36018","Pakistan","non-atheist",2012
"36019","Pakistan","non-atheist",2012
"36020","Pakistan","non-atheist",2012
"36021","Pakistan","non-atheist",2012
"36022","Pakistan","non-atheist",2012
"36023","Pakistan","non-atheist",2012
"36024","Pakistan","non-atheist",2012
"36025","Pakistan","non-atheist",2012
"36026","Pakistan","non-atheist",2012
"36027","Pakistan","non-atheist",2012
"36028","Pakistan","non-atheist",2012
"36029","Pakistan","non-atheist",2012
"36030","Pakistan","non-atheist",2012
"36031","Pakistan","non-atheist",2012
"36032","Pakistan","non-atheist",2012
"36033","Pakistan","non-atheist",2012
"36034","Pakistan","non-atheist",2012
"36035","Pakistan","non-atheist",2012
"36036","Pakistan","non-atheist",2012
"36037","Pakistan","non-atheist",2012
"36038","Pakistan","non-atheist",2012
"36039","Pakistan","non-atheist",2012
"36040","Pakistan","non-atheist",2012
"36041","Pakistan","non-atheist",2012
"36042","Pakistan","non-atheist",2012
"36043","Pakistan","non-atheist",2012
"36044","Pakistan","non-atheist",2012
"36045","Pakistan","non-atheist",2012
"36046","Pakistan","non-atheist",2012
"36047","Pakistan","non-atheist",2012
"36048","Pakistan","non-atheist",2012
"36049","Pakistan","non-atheist",2012
"36050","Pakistan","non-atheist",2012
"36051","Pakistan","non-atheist",2012
"36052","Pakistan","non-atheist",2012
"36053","Pakistan","non-atheist",2012
"36054","Pakistan","non-atheist",2012
"36055","Pakistan","non-atheist",2012
"36056","Pakistan","non-atheist",2012
"36057","Pakistan","non-atheist",2012
"36058","Pakistan","non-atheist",2012
"36059","Pakistan","non-atheist",2012
"36060","Pakistan","non-atheist",2012
"36061","Pakistan","non-atheist",2012
"36062","Pakistan","non-atheist",2012
"36063","Pakistan","non-atheist",2012
"36064","Pakistan","non-atheist",2012
"36065","Pakistan","non-atheist",2012
"36066","Pakistan","non-atheist",2012
"36067","Pakistan","non-atheist",2012
"36068","Pakistan","non-atheist",2012
"36069","Pakistan","non-atheist",2012
"36070","Pakistan","atheist",2012
"36071","Pakistan","non-atheist",2012
"36072","Pakistan","non-atheist",2012
"36073","Pakistan","non-atheist",2012
"36074","Pakistan","non-atheist",2012
"36075","Pakistan","non-atheist",2012
"36076","Pakistan","non-atheist",2012
"36077","Pakistan","non-atheist",2012
"36078","Pakistan","non-atheist",2012
"36079","Pakistan","non-atheist",2012
"36080","Pakistan","non-atheist",2012
"36081","Pakistan","non-atheist",2012
"36082","Pakistan","non-atheist",2012
"36083","Pakistan","non-atheist",2012
"36084","Pakistan","non-atheist",2012
